0.95910996,1.930929
0.9561544,1.9007118
0.962067,1.8929635
0.9834498,1.9164002
1.011371,1.9372467
1.0322127,1.9521881
1.0525094,1.9641229
1.0848444,1.9722937
1.1102973,2.0000374
1.1330562,1.9953994
1.1664526,2.038751
1.1720754,2.0170095
1.1823751,2.0347958
1.2096404,2.0546618
1.2210292,2.079747
1.2312002,2.080137
1.2461188,2.0940282
1.2387216,2.0607235
1.2611433,2.1134734
1.2488768,2.0783608
1.2495658,2.1035678
1.22387,2.0730019
1.2173564,2.0580728
1.185057,2.023456
1.17279,2.0348067
1.1444393,2.0023696
1.10664,1.9616598
1.0960578,1.9629381
1.0693502,1.9342699
1.032052,1.9045916
1.0185251,1.887661
0.9918594,1.8724453
0.9889542,1.8756627
0.9631424,1.859636
0.9538701,1.8604205
0.92395544,1.8414361
0.92977977,1.8612525
0.93593186,1.8802481
0.94219226,1.8982224
0.94581836,1.9255797
0.962168,1.9590158
0.96768963,1.950598
0.99866915,2.0153162
1.020707,2.0494397
1.0509055,2.0810595
1.07216,2.0929768
1.0961955,2.12665
1.1239803,2.1409094
1.1612902,2.1730592
1.1769015,2.1803193
1.19368,2.1804876
1.206696,2.168302
1.222609,2.1633232
1.2310507,2.1590466
1.2373028,2.1449218
1.231643,2.0992773
1.2163807,2.0742545
1.218324,2.0512314
1.1999978,2.0229583
1.1726227,1.9530424
1.1650862,1.9255888
1.1413099,1.8995502
1.1268582,1.8721333
1.1166667,1.8605055
1.1183263,1.8437995
1.104181,1.8448544
1.0843458,1.8306457
1.0688372,1.8185748
1.0836174,1.8227234
1.0681401,1.8377119
1.0405341,1.8192952
1.0410758,1.8422953
1.0408664,1.8691887
1.0323343,1.8784858
1.0476714,1.9207629
1.0411904,1.9341289
1.0497296,1.9737082
1.0383257,1.9674615
1.0584078,2.0252903
1.0764819,2.0553243
1.0858363,2.0813763
1.1062738,2.127942
1.1054311,2.1458693
1.1338977,2.184841
1.1407948,2.1847901
1.1451191,2.1737602
1.1339746,2.1505582
1.1635324,2.1922178
1.1440252,2.1632597
1.1327446,2.1396487
1.1305702,2.1257713
1.1211299,2.0982726
1.0871416,2.0333054
1.0689049,2.0035522
1.070784,1.9950511
1.0478944,1.9498582
1.0299507,1.9017358
1.0377417,1.9037424
1.0202998,1.875138
1.0323738,1.8713223
1.0350574,1.8682702
1.0148876,1.8371714
1.0346028,1.8607715
1.0389216,1.8513963
1.0496451,1.8385053
1.0532827,1.8780164
1.0591631,1.8568335
1.0814736,1.8784975
1.1003041,1.9138403
1.1148089,1.9224709
1.1554922,1.9604807
1.1680943,1.9941963
1.1910878,2.0190122
1.2065219,2.0452163
1.2068515,2.0607936
1.220913,2.0871859
1.2277174,2.1014183
1.2304496,2.146376
1.2284586,2.1423385
1.2130448,2.1432803
1.2056848,2.1567602
1.1606952,2.1116257
1.162721,2.119599
1.1066043,2.0777853
1.0932839,2.0625286
1.0739115,2.058808
1.0483277,2.0284615
1.0249286,1.9905688
1.0155005,1.9914504
1.0217044,1.9946363
1.0177705,1.9767406
1.0035228,1.9448729
0.99524736,1.928425
1.0072275,1.9396279
1.0032192,1.9413682
1.0060605,1.934424
1.0253348,1.9439268
1.0190667,1.933405
1.0422806,1.9440166
1.081825,1.989726
1.077641,1.9828869
1.0933516,1.9992471
1.1025797,2.006548
1.109263,2.009541
1.135323,2.0275066
1.1402302,2.0170863
1.1689416,2.0342646
1.1853677,2.0417686
1.1882203,2.0770204
1.1906779,2.0459473
1.2090589,2.0741436
1.1869092,2.0482576
1.1967927,2.0513608
1.1982214,2.0526047
1.1607205,2.0060873
1.137132,1.9772756
1.1199669,1.9702114
1.1121639,1.948635
1.102898,1.9444026
1.0717204,1.9252354
1.0489633,1.9038119
1.0392545,1.9106244
1.0410513,1.9314057
1.0198926,1.9351096
0.9991674,1.8984993
1.0116802,1.93091
1.003482,1.9484355
1.0200119,1.974918
1.0353119,1.9917191
1.0140792,1.9781032
1.0235158,2.0047612
1.0367078,2.0044124
1.0332526,2.013472
1.0415637,1.9899863
1.0436097,2.0116286
1.0554112,2.01695
1.066618,2.031856
1.0796996,2.0547826
1.090523,2.0678205
1.088028,2.062871
1.1067559,2.0828342
1.1227843,2.0899098
1.1342148,2.1016445
1.1283941,2.0747907
1.1368914,2.0683274
1.1334822,2.0574799
1.1481993,2.0395072
1.1487254,2.0201097
1.1562303,2.0003111
1.1504533,1.9867558
1.1390067,1.9651494
1.1190232,1.9384518
1.0983572,1.9026594
1.0983845,1.8930209
1.1146162,1.8956436
1.1123217,1.8718859
1.0876439,1.8881569
1.0803765,1.8658885
1.0817728,1.8952429
1.0827991,1.8872349
1.0921384,1.8983028
1.0922813,1.9429319
1.0929546,1.9502525
1.0897765,1.9592199
1.1090952,1.9994355
1.1319147,2.0545716
1.1122861,2.0567255
1.1006737,2.0509868
1.1088995,2.0673132
1.1038206,2.069674
1.1122023,2.1079366
1.112153,2.1134439
1.0985417,2.103512
1.0816234,2.0948157
1.06513,2.0958457
1.0708389,2.0890245
1.0616295,2.07462
1.0430605,2.0358033
1.0434023,2.0370564
1.0153509,1.9796739
1.0193377,1.9800221
1.0063498,1.9478084
0.999477,1.9259707
1.0120276,1.9268068
1.0025067,1.8947357
0.98985547,1.8729575
1.0313244,1.914675
1.0187709,1.8919551
1.0296232,1.9139539
1.0539656,1.9343088
1.0617275,1.9447517
1.0452888,1.9290947
1.0742424,1.9842373
1.0632088,1.970099
1.1022552,2.003278
1.1048074,2.0396152
1.1095736,2.0446873
1.1554321,2.0858927
1.1729088,2.1005847
1.188825,2.1110642
1.2166127,2.1312878
1.1949629,2.104268
1.2224668,2.105816
1.1743902,2.0784204
1.1801041,2.059908
1.1723897,2.0361133
1.1508813,2.0160904
1.1290631,1.9788809
1.1160167,1.9688102
1.0756376,1.9308311
1.0646483,1.9258311
1.0556657,1.9455795
1.1381946,1.9736098
1.0741712,1.9223506
1.0341467,1.9851071
0.9894784,1.8877803
1.2197355,1.8850912
0.95420265,1.976318
1.0930488,1.8708974
1.1125824,2.019351
1.0963978,2.0381525
1.1490161,1.9805537
1.0951875,2.072262
1.0452889,2.006202
1.2061259,1.9144369
1.0795128,2.0260196
1.0206294,1.9703572
1.1726106,1.9253781
1.0713421,2.0672817
1.1620533,2.1115117
1.0622149,2.0309153
1.0716096,1.9777043
1.0714962,1.9644234
1.0937495,1.929276
1.0845361,1.8684418
1.0676218,1.8793521
1.0005496,1.9470803
1.0007898,1.8942771
1.1282625,1.8583387
1.0723734,1.9121256
1.0631814,2.0496144
1.071518,2.0312042
1.1653367,1.9282887
1.0948389,1.9310529
1.0363222,1.9816035
1.0299108,1.9923754
1.0778193,1.9596303
1.1211175,1.9252467
1.2185073,2.027587
1.0921863,2.1154413
1.0423381,2.1261692
1.1560127,2.093353
1.2117782,2.0599535
1.0273589,2.064556
1.0928315,1.9614784
1.1382222,1.9177439
0.93525535,1.946353
1.1308465,1.9196174
1.1867343,2.054406
1.0800793,2.1198132
1.0966573,1.9587415
1.0958387,1.8813522
1.0828708,1.9697701
1.0361592,1.9459348
1.098567,2.0208724
1.0321642,1.9742748
1.0679067,1.9558225
1.0775864,2.0543785
1.0815041,2.0701072
0.97534114,1.8777887
0.9787536,1.9054521
0.9957112,1.918259
1.0060874,1.8674895
1.1357752,1.8837407
1.1914049,1.9680992
1.1234376,2.0421567
1.0532656,2.0450344
1.0673988,2.0327349
1.146363,1.953434
1.1547563,1.9650053
1.0963916,2.063777
1.0046718,2.1357114
1.0221578,2.0202136
1.1374428,1.841259
1.02205,1.967945
1.0564529,2.0386949
1.1054442,2.0080614
1.1923176,1.9588736
1.1870928,1.9765422
1.0730046,2.127649
1.1736465,2.068755
1.1944777,2.052682
0.98025763,1.989996
1.0704927,1.9742863
1.0694896,1.9234135
1.0951705,1.9045715
1.0848829,1.9196
0.9740001,1.87392
1.0509269,1.8743418
1.1887047,1.9008338
1.0587739,1.937261
0.9853823,1.9197359
1.0463858,1.9270172
1.1971605,1.9418149
1.1111871,1.9283738
1.0726388,1.8801833
1.0774052,1.9207088
1.1150986,1.926108
1.1018101,1.9129975
1.1323061,2.0427742
1.0841005,1.9825473
0.9397839,1.8507137
1.0361462,1.9552516
1.0893687,2.0304112
1.141995,2.0804546
1.1802928,2.0522034
1.241399,2.0461073
1.0259793,1.9617966
1.0140411,1.9924319
1.0863848,2.053441
1.0793709,1.9812526
1.0382358,1.9678508
1.0339531,2.084407
1.0585476,2.0329316
0.975498,1.9048607
1.0743139,1.9498518
1.0166227,2.0081136
1.0302343,2.0391014
1.0386181,1.9442441
1.1741354,2.0214643
1.1773543,1.941067
1.2703457,2.025828
1.1809878,2.1010835
1.0168024,2.0397952
1.0653011,1.9611219
1.1270946,2.002284
1.2239637,2.088659
1.0103507,1.9856343
1.0082381,1.9620396
1.043284,1.9222645
1.2643578,2.027829
1.1000793,2.0722382
0.98114705,2.0613601
1.271563,2.019276
0.93554044,2.045636
1.2327647,1.9565654
0.9918329,1.9035972
1.0005003,1.9159682
1.1572715,1.964458
1.1139388,1.9356393
1.1423702,2.0384033
0.9695612,1.980367
1.1375772,2.0508761
1.2373493,2.0649743
1.1206403,2.0047128
1.0374725,1.984929
1.004621,1.9857918
1.0553876,1.9450828
1.1339976,1.9980775
1.084005,2.0214288
1.129147,2.02018
1.2577425,2.1145024
1.2368125,2.033772
1.0281581,1.9906905
0.9314857,1.9320184
1.1391836,1.9865576
1.1746153,1.9846549
1.0879341,1.9982157
1.1299869,2.0302598
1.2077245,2.0033374
1.2062205,2.0480902
1.0592908,1.9595234
0.9880907,2.0355697
0.97994757,1.9776042
1.0882673,2.0220637
1.1425891,2.00352
1.2476685,2.0325046
1.2125504,2.094546
1.197637,2.01868
1.0285124,1.9951242
0.95100373,1.9781451
1.0036525,1.9651785
1.1060108,1.8983237
1.2104394,1.9439213
1.0136205,1.9606622
1.0163085,1.990499
1.2568216,2.0669432
1.1305377,1.9801279
1.0727631,1.9557598
1.0544294,1.9520139
0.9617663,1.8930529
1.1518532,1.9226142
1.1160833,1.913904
0.9671489,1.9506197
1.0701387,2.0148785
1.2472878,2.081493
1.1643677,2.0979073
1.0241061,2.0206337
1.0786997,1.8997465
1.2847297,1.9899365
0.9831252,2.0309021
1.0606238,2.0086112
1.2685249,2.05415
1.0765898,1.9917412
0.99390155,2.0561845
1.0968115,2.0043132
1.2008834,2.0345347
1.2063723,2.009355
1.190992,2.0444844
1.0359246,2.0469232
0.9705336,1.9903643
1.1253675,1.9938378
1.2711918,2.1170983
1.0916543,2.0232706
1.0462776,1.9698541
1.0577718,1.9886606
1.0171402,1.9527215
0.98735994,1.9535176
0.9716837,1.9542701
0.96467346,1.9935926
1.0623854,2.0832176
1.1126449,2.0258355
1.2238954,2.067273
1.173631,2.0832489
1.1813401,2.075362
1.2121006,2.1021707
1.0979964,2.0107486
1.179638,2.0493946
1.104138,1.924834
1.1305734,1.9513289
1.157929,1.9972379
1.0919442,2.1469607
1.0384204,2.0438843
1.0527194,2.029104
1.0456029,2.0309637
1.1120391,2.117767
1.1845225,2.1397264
1.1537529,2.143797
1.0886297,2.135519
1.0608627,2.1147895
1.1208807,2.0783799
1.0331516,1.9815145
1.0158489,1.8910546
1.0947528,1.9375395
1.1985238,1.9397851
1.2288375,1.9352623
0.9936646,1.9816974
1.0514221,2.062721
1.167375,2.059207
1.3041792,2.072735
1.1569346,2.069116
0.92000574,1.9645729
1.2105463,2.0703392
1.1526656,2.0617268
1.1218559,2.05094
1.0822967,1.9529178
1.0485172,1.920587
1.1260108,1.9555743
1.2314199,2.1223636
1.1050433,2.0529175
0.99592566,1.9608791
0.9863639,1.8742571
1.0363791,1.8510457
1.1600232,1.9378805
1.2551363,2.0257013
1.0790298,1.9363163
0.9406665,1.8457313
1.1357011,2.1040661
1.261741,2.1304514
1.0967175,2.040424
1.0233923,1.8763437
1.0830129,1.9299421
1.2559516,2.1814473
1.2179708,2.00665
0.95648366,2.0003974
1.0608618,1.8130447
0.99842536,2.0796528
1.2222903,1.9578218
1.0407525,2.1409369
1.1668671,1.9000547
1.0347087,2.0239305
0.98743606,1.9177316
1.1389736,1.897646
1.1447703,2.2141206
1.1382427,1.8911968
0.9912155,2.0118256
1.0741408,1.9913465
1.1283342,1.8640058
0.9977461,2.0686045
1.0876883,1.9803507
1.2237186,1.9626465
1.1237781,2.198913
1.1438287,1.991101
1.100625,1.8979905
1.1037301,2.0587592
1.1186758,2.146603
1.1372701,2.0374665
1.0954417,1.9209737
1.0097978,1.926042
0.9635215,1.9284025
1.045883,1.9145566
1.1621153,2.0008757
1.0597657,2.0077243
1.0987809,2.0539849
1.0273603,2.0175366
1.0264678,2.0063946
1.0034415,2.0167294
1.031994,1.9987358
1.11056,2.0096438
1.1668997,1.9947394
1.1911147,1.9214152
1.1316025,2.0123315
1.0345407,2.0669005
1.0994198,2.0986593
1.1515561,2.0095634
1.2126218,2.0166667
1.1501005,1.9953806
1.0625861,2.0093956
1.022767,2.0882509
0.9616327,1.9865757
1.0332465,1.8615551
1.116814,1.8639182
1.008543,1.9076262
1.1338047,2.0868137
1.0711837,2.071353
1.1154249,2.0869267
1.1775769,1.9801916
1.0913768,1.8770581
1.1611224,2.0395153
1.1929351,2.1096447
1.2173297,2.1249456
1.1953319,2.123176
1.0606871,2.08729
0.9547309,2.0017517
1.0491363,2.0122845
1.2924018,2.1382177
1.0748836,2.0159767
0.98561585,2.0328512
1.0232627,2.0029707
1.0407504,1.9610696
1.0582615,1.9880205
1.0718122,1.9788553
1.0873603,1.9453578
1.0796411,1.9645381
1.0355109,1.9691621
1.0951072,2.0016804
1.134994,2.0469306
1.0829598,2.0769007
1.044665,1.9370735
1.1269124,1.9234176
1.0539858,1.8831218
1.1549972,1.9308879
1.1570629,1.9805765
1.0900177,2.0529191
0.99783057,2.0670435
1.0847193,2.0571206
1.0941651,2.0174577
1.1337061,2.0803661
1.1122333,1.9692096
1.0149755,1.8195722
0.9596273,1.8862385
0.9843664,2.1181679
1.1230763,1.8269337
1.1637763,2.2515213
1.2537564,1.9588137
1.0324497,2.0395944
1.0448438,1.9397758
1.1955231,1.9198152
1.2265409,2.2464497
1.1678199,2.021557
1.1569374,1.8865254
1.0803291,2.060946
1.1620839,2.13856
1.2372915,2.0456085
1.1615926,1.9756682
1.1400146,2.1295793
1.0963813,2.047571
1.0718281,1.9478741
1.1074319,1.9521962
1.0770142,1.896357
1.1606778,2.0650015
1.1245087,2.1320632
1.0725563,2.0561786
1.1734406,1.9524871
1.0240338,1.8774211
1.031722,1.87244
1.0447179,1.8239678
1.105153,2.0206072
1.0852691,2.1102083
1.0089847,2.085608
